58.156,25.117,4.2676,9.5668,0.18313,0.26392,1.3409,0.59257,0.027457,0.036413,0.066499,0.0295,0.12086,0.088186,0.079634,0.063031,-1
57.797,24.503,4.3526,10.363,0.17187,0.31973,1.404,0.59075,0.054175,0.022223,0.060745,0.030936,0.10987,0.078515,0.087066,0.053512,-1
57.556,23.977,4.2357,11.032,0.15745,0.43208,1.4749,0.6872,0.04934,0.025173,0.0509,0.028461,0.11484,0.062853,0.072082,0.044125,-1
57.401,23.628,3.9454,11.536,0.15339,0.51284,1.5137,0.88926,0.030056,0.030773,0.040333,0.021289,0.13714,0.053963,0.051441,0.05636,-1
57.308,23.519,3.5331,11.848,0.17037,0.51293,1.5028,1.1588,0.037977,0.011867,0.035156,0.014988,0.15415,0.055024,0.045637,0.092306,-1
57.266,23.673,3.0725,11.961,0.20664,0.44391,1.4562,1.4225,0.032554,0.020087,0.046278,0.017226,0.1447,0.061944,0.053071,0.12239,-1
57.311,24.062,2.6422,11.876,0.24117,0.35258,1.409,1.5909,0.032517,0.033729,0.065984,0.020934,0.11401,0.068549,0.062134,0.11805,-1
57.469,24.643,2.3035,11.595,0.24742,0.28113,1.3935,1.5893,0.058802,0.015098,0.069127,0.020331,0.092922,0.069786,0.067015,0.085383,-1
57.739,25.361,2.079,11.117,0.21682,0.24398,1.417,1.395,0.047163,0.017963,0.05161,0.023055,0.10818,0.066002,0.064034,0.053355,-1
75.142,14.055,1.623,5.3658,0.24878,0.44662,0.7054,0.45349,0.083968,0.077024,0.21729,0.16635,0.41415,0.31776,0.26731,0.41578,-1
58.078,26.164,1.9563,10.44,0.1716,0.23311,1.4605,1.0654,0.022066,0.031033,0.03797,0.030558,0.14896,0.065408,0.054433,0.040265,-1
58.42,27.001,1.9112,9.5807,0.147,0.2373,1.4978,0.72762,0.033039,0.017866,0.041028,0.039638,0.17277,0.075508,0.051714,0.04611,-1
58.787,27.755,1.9247,8.5718,0.15182,0.25378,1.515,0.5208,0.031248,0.022683,0.049241,0.048529,0.15145,0.089369,0.064087,0.063194,-1
59.176,28.325,1.9931,7.4977,0.16283,0.28661,1.5203,0.52657,0.03024,0.030491,0.054551,0.046836,0.10453,0.089913,0.075792,0.079571,-1
59.599,28.619,2.1106,6.4746,0.14913,0.33589,1.5319,0.7218,0.05173,0.011382,0.055059,0.032736,0.079796,0.073834,0.068781,0.084386,-1
60.035,28.595,2.2568,5.6303,0.1131,0.39417,1.5611,0.99413,0.03881,0.016195,0.046459,0.022292,0.10363,0.061115,0.053306,0.078321,-1
60.476,28.24,2.4022,5.0794,0.093776,0.45286,1.6048,1.2065,0.015174,0.028042,0.037283,0.019852,0.15191,0.070509,0.052916,0.068898,-1
60.905,27.584,2.5286,4.9162,0.13048,0.50983,1.654,1.2691,0.026749,0.012935,0.044969,0.020004,0.17368,0.094779,0.070429,0.058875,-1
61.327,26.668,2.6379,5.1906,0.21379,0.56441,1.6985,1.1726,0.023863,0.019102,0.064153,0.024659,0.14549,0.11076,0.088813,0.049768,-1
61.738,25.543,2.7415,5.893,0.28329,0.6056,1.7258,0.97728,0.018718,0.030216,0.070418,0.027465,0.096855,0.10706,0.094162,0.047616,-1
75.502,14.095,1.7531,5.1453,0.39648,0.44979,0.60404,0.52787,0.055818,0.079882,0.16537,0.13324,0.2553,0.28277,0.26344,0.28997,-1
62.132,24.27,2.8419,6.9447,0.27921,0.61,1.7161,0.77119,0.0368,0.013951,0.05627,0.022169,0.076007,0.091714,0.082867,0.05494,-1
62.498,22.913,2.9249,8.2146,0.20156,0.55892,1.6509,0.62591,0.024521,0.018593,0.040937,0.022852,0.097968,0.078911,0.06052,0.067694,-1
62.816,21.537,2.9723,9.5456,0.11444,0.46155,1.534,0.57201,0.0065984,0.028957,0.043706,0.033699,0.13152,0.076768,0.043674,0.082557,-1
63.079,20.205,2.9796,10.785,0.088488,0.3596,1.4071,0.59816,0.021315,0.015844,0.060285,0.036594,0.13734,0.084658,0.046326,0.094726,-1
63.322,18.97,2.9598,11.803,0.13615,0.30427,1.3374,0.66617,0.018524,0.024645,0.071889,0.028257,0.11007,0.09616,0.059624,0.092159,-1
63.581,17.889,2.9328,12.499,0.20378,0.32218,1.3816,0.73184,0.015588,0.033447,0.068423,0.022117,0.079256,0.10519,0.063526,0.071187,-1
63.859,17.034,2.9125,12.827,0.22805,0.39733,1.5491,0.76701,0.038515,0.014164,0.052881,0.021935,0.076604,0.10998,0.059348,0.05236,-1
64.158,16.469,2.9026,12.792,0.19161,0.48239,1.7908,0.77207,0.027585,0.018177,0.036611,0.023293,0.10322,0.10901,0.066241,0.057231,-1
64.451,16.247,2.9085,12.449,0.13186,0.52913,2.0225,0.77089,0.0076705,0.02764,0.03507,0.026132,0.13034,0.099169,0.086099,0.077371,-1
64.711,16.393,2.9422,11.876,0.096944,0.5148,2.1635,0.78808,0.020748,0.014308,0.048922,0.031205,0.13033,0.083352,0.09888,0.086854,-1
75.825,14.174,1.7693,4.7525,0.52565,0.48629,0.62356,0.56869,0.054274,0.1574,0.1386,0.074039,0.1782,0.28605,0.1726,0.21426,-1
64.92,16.897,3.0108,11.149,0.1004,0.45008,2.1651,0.82609,0.015052,0.023828,0.05863,0.034168,0.10555,0.074674,0.093132,0.0764,-1
65.078,17.714,3.0974,10.323,0.11555,0.36839,2.0218,0.86073,0.0082113,0.030885,0.053162,0.028748,0.081304,0.084603,0.076241,0.05744,-1
65.188,18.769,3.1574,9.4357,0.11302,0.30523,1.7712,0.8626,0.030666,0.010227,0.045691,0.020643,0.079057,0.10896,0.05754,0.045075,-1
65.229,19.978,3.1411,8.5233,0.095812,0.27857,1.4892,0.82632,0.0252,0.018755,0.052291,0.021743,0.09849,0.12906,0.044284,0.048446,-1
65.175,21.259,3.0183,7.6302,0.090983,0.28037,1.2699,0.77852,0.010117,0.031337,0.070026,0.027695,0.12025,0.12604,0.046677,0.065271,-1
65.001,22.532,2.7954,6.8105,0.11847,0.28689,1.1906,0.75632,0.023537,0.012371,0.080146,0.028285,0.12416,0.096671,0.06438,0.079835,-1
64.702,23.712,2.5079,6.1178,0.16641,0.2818,1.2771,0.77606,0.016425,0.016772,0.070996,0.026859,0.10972,0.061734,0.078386,0.077605,-1
64.284,24.726,2.2078,5.5979,0.19977,0.27676,1.4868,0.82146,0.0079586,0.027154,0.05165,0.025457,0.095846,0.054207,0.075576,0.062477,-1
63.774,25.512,1.9524,5.2795,0.19165,0.30924,1.7261,0.85895,0.028622,0.0091149,0.035691,0.021954,0.097877,0.085918,0.066413,0.051063,-1
63.187,26.057,1.8056,5.1787,0.14919,0.41177,1.8957,0.86595,0.022905,0.015102,0.02993,0.025608,0.11059,0.12752,0.063301,0.053303,-1
76.109,14.272,1.6252,4.2305,0.49931,0.53797,0.72934,0.52088,0.085617,0.092401,0.13932,0.15638,0.26212,0.3195,0.14402,0.2763,-1
62.547,26.368,1.8258,5.3016,0.10457,0.57153,1.9365,0.84533,0.0088732,0.02909,0.039736,0.03959,0.11874,0.13594,0.061784,0.066015,-1
61.883,26.46,2.0458,5.646,0.086631,0.71928,1.8502,0.81574,0.022557,0.01501,0.057064,0.045648,0.11613,0.10175,0.056006,0.079578,-1
61.231,26.346,2.4496,6.1941,0.099944,0.76749,1.6859,0.78926,0.016817,0.019308,0.059548,0.035128,0.11221,0.057903,0.050461,0.08514,-1
60.627,26.035,2.9659,6.9058,0.1273,0.67611,1.509,0.75908,0.010468,0.026826,0.047389,0.02316,0.1176,0.041157,0.04835,0.079866,-1
60.096,25.551,3.4897,7.7223,0.14909,0.49184,1.374,0.70995,0.030647,0.0092883,0.045294,0.02342,0.12955,0.056349,0.049762,0.070767,-1
59.647,24.95,3.9208,8.5802,0.15753,0.32166,1.3108,0.64142,0.022807,0.017372,0.057097,0.032004,0.13444,0.079954,0.060173,0.066526,-1
59.271,24.306,4.1909,9.4203,0.15477,0.25715,1.3215,0.58137,0.0077039,0.032359,0.063478,0.038357,0.12441,0.088476,0.078676,0.063622,-1
58.958,23.702,4.2698,10.191,0.14597,0.3122,1.3826,0.57692,0.020839,0.018757,0.058227,0.037501,0.10925,0.078139,0.087066,0.052677,-1
58.711,23.208,4.1558,10.842,0.13737,0.42271,1.4533,0.66828,0.014606,0.022771,0.048543,0.030371,0.10825,0.061623,0.073421,0.041481,-1
58.556,22.872,3.8687,11.326,0.13834,0.5016,1.492,0.86254,0.0095464,0.028496,0.037814,0.021979,0.12698,0.052104,0.052954,0.05286,-1
76.435,14.373,1.3664,3.6642,0.36141,0.62323,0.89125,0.43596,0.060294,0.081771,0.16405,0.19499,0.3996,0.36619,0.23563,0.34723,-1
58.52,22.731,3.4554,11.606,0.1569,0.50025,1.4787,1.1228,0.031587,0.0089306,0.03269,0.020802,0.1463,0.052992,0.045893,0.08972,-1
58.597,22.814,2.9923,11.679,0.19203,0.4307,1.4273,1.3767,0.024709,0.016911,0.043737,0.029008,0.14289,0.060109,0.051928,0.12126,-1
58.755,23.139,2.5639,11.563,0.22565,0.34025,1.3754,1.5377,0.011199,0.030833,0.063114,0.034091,0.11674,0.067042,0.060125,0.11753,-1
58.965,23.69,2.2315,11.271,0.23332,0.27037,1.3567,1.5346,0.025655,0.013119,0.066727,0.029334,0.095198,0.068305,0.064501,0.084445,-1
59.216,24.415,2.0147,10.801,0.20654,0.23457,1.3779,1.346,0.016898,0.01665,0.050296,0.023644,0.10495,0.063907,0.061453,0.051112,-1
59.517,25.226,1.8967,10.137,0.16488,0.22428,1.4184,1.0264,0.0072839,0.029167,0.036678,0.025969,0.13915,0.062368,0.0523,0.036876,-1
59.88,26.025,1.8498,9.283,0.1396,0.22802,1.4503,0.69845,0.02896,0.014682,0.038768,0.038726,0.16012,0.071732,0.049769,0.043044,-1
60.279,26.728,1.8598,8.2899,0.14348,0.24385,1.4623,0.49905,0.024407,0.019106,0.046814,0.05464,0.14129,0.085366,0.061443,0.061729,-1
60.689,27.258,1.9241,7.2456,0.15502,0.27569,1.4641,0.50627,0.009354,0.027681,0.052432,0.055945,0.098686,0.086248,0.07225,0.079298,-1
61.084,27.554,2.0384,6.2626,0.14508,0.32362,1.4739,0.69668,0.022965,0.010074,0.053055,0.039815,0.075492,0.070906,0.065179,0.083869,-1
76.976,14.509,0.91763,2.7331,0.32789,0.85436,1.313,0.54836,0.08904,0.14091,0.24746,0.1242,0.33284,0.3749,0.27139,0.23968,-1
61.456,27.567,2.1824,5.4558,0.11394,0.38026,1.5018,0.96133,0.016661,0.015218,0.044854,0.023226,0.096648,0.058556,0.049854,0.076377,-1
61.82,27.271,2.326,4.9301,0.097455,0.43724,1.5444,1.1678,0.0070733,0.026212,0.036073,0.01469,0.14021,0.067377,0.048986,0.065293,-1
62.18,26.684,2.4504,4.7743,0.1321,0.49227,1.5922,1.2287,0.027715,0.010414,0.043152,0.014894,0.15859,0.090482,0.066152,0.054295,-1
62.521,25.857,2.559,5.0416,0.21084,0.54514,1.6365,1.1357,0.024015,0.016628,0.061548,0.024707,0.13043,0.10561,0.085207,0.04517,-1
62.825,24.849,2.6647,5.7271,0.27709,0.58573,1.6659,0.9475,0.0087779,0.028674,0.068057,0.031375,0.08403,0.10178,0.091579,0.04341,-1
63.075,23.718,2.7704,6.7622,0.27359,0.5915,1.6614,0.74869,0.020583,0.013727,0.05487,0.02587,0.065243,0.08691,0.080913,0.05125,-1
63.28,22.502,2.8607,8.0186,0.19927,0.54362,1.6034,0.60825,0.015245,0.018566,0.040017,0.023698,0.088158,0.074953,0.058886,0.064489,-1
63.45,21.25,2.9151,9.3409,0.11522,0.45019,1.4942,0.55656,0.0075458,0.028219,0.042306,0.031586,0.12286,0.07375,0.041925,0.07952,-1
63.601,20.018,2.9278,10.574,0.089596,0.3516,1.3733,0.58328,0.02697,0.014298,0.058091,0.033987,0.13075,0.082268,0.043875,0.091581,-1
63.748,18.873,2.9133,11.59,0.13516,0.29815,1.3074,0.65119,0.021213,0.022293,0.069712,0.026428,0.10483,0.093907,0.056655,0.088958,-1
77.066,11.751,1.7236,2.8327,0.49697,0.82914,1.9479,0.4761,0.12069,0.081209,0.31096,0.18966,0.72203,0.62687,0.40342,0.42116,-1
77.262,14.556,0.84361,2.4645,0.43875,0.86763,1.4789,0.71811,0.055395,0.074774,0.1893,0.15557,0.22103,0.29895,0.17013,0.20551,-1
63.885,17.895,2.8951,12.303,0.20211,0.31656,1.354,0.71746,0.0078107,0.031542,0.067128,0.019353,0.072987,0.10285,0.061147,0.067928,-1
64.006,17.154,2.8871,12.672,0.22769,0.39172,1.5236,0.75457,0.022218,0.013499,0.052341,0.015409,0.065997,0.10718,0.058062,0.048256,-1
64.117,16.703,2.8911,12.693,0.19337,0.47734,1.7685,0.76258,0.016349,0.018063,0.036511,0.013376,0.087057,0.10525,0.065481,0.052075,-1
64.233,16.577,2.9088,12.402,0.13395,0.5251,2.0044,0.76418,0.0088122,0.027232,0.035022,0.017007,0.11154,0.094575,0.08527,0.072542,-1
64.352,16.796,2.9507,11.867,0.096985,0.51168,2.1497,0.78357,0.028915,0.013437,0.048389,0.027101,0.11454,0.079078,0.097807,0.084009,-1
64.454,17.36,3.0256,11.165,0.097534,0.44774,2.1557,0.82342,0.021217,0.022915,0.057733,0.035194,0.095894,0.07182,0.091726,0.075574,-1
64.506,18.241,3.1204,10.362,0.11225,0.36709,2.0174,0.86038,0.0064251,0.03036,0.052861,0.030937,0.076553,0.083312,0.074526,0.057346,-1
64.479,19.383,3.194,9.5056,0.11325,0.30536,1.773,0.86556,0.022403,0.010208,0.046315,0.018539,0.075323,0.10865,0.055682,0.044207,-1
64.375,20.694,3.1915,8.62,0.098923,0.28009,1.4958,0.83234,0.017403,0.018949,0.053051,0.012731,0.092624,0.12922,0.042511,0.045921,-1
64.179,22.08,3.0799,7.7448,0.095486,0.28335,1.2791,0.78662,0.0099657,0.031206,0.07069,0.01496,0.11128,0.12626,0.045618,0.061356,-1
77.449,14.559,0.85222,2.3341,0.46445,0.745,1.4951,0.79868,0.066395,0.18001,0.13058,0.11525,0.23167,0.24665,0.13176,0.2005,-1
63.896,23.44,2.8614,6.9301,0.12231,0.29094,1.2019,0.76542,0.029859,0.01132,0.080847,0.018382,0.11384,0.096503,0.064621,0.076005,-1
63.508,24.697,2.5746,6.2372,0.16976,0.28649,1.292,0.78629,0.021274,0.015858,0.071646,0.022653,0.10105,0.061135,0.079705,0.075306,-1
63.012,25.78,2.2734,5.7169,0.20303,0.28187,1.508,0.83338,0.0057083,0.026871,0.052108,0.024239,0.090114,0.053657,0.077082,0.061853,-1
62.414,26.642,2.018,5.4015,0.19585,0.31551,1.7555,0.87303,0.02176,0.0089747,0.036275,0.019195,0.093909,0.086103,0.067413,0.051165,-1
61.736,27.262,1.8721,5.3061,0.15429,0.42068,1.9331,0.88191,0.016373,0.015345,0.030871,0.018249,0.107,0.12879,0.063658,0.053148,-1
61.021,27.632,1.894,5.4344,0.10858,0.5843,1.9787,0.86224,0.0076913,0.029113,0.040765,0.02786,0.11437,0.1377,0.061823,0.06508,-1
60.294,27.766,2.1188,5.787,0.089015,0.73582,1.8933,0.83313,0.028078,0.013948,0.058023,0.034034,0.11094,0.10306,0.056337,0.078197,-1
59.594,27.678,2.5314,6.3489,0.10079,0.78564,1.727,0.80696,0.020763,0.018233,0.060501,0.026902,0.10668,0.058355,0.051363,0.083866,-1
58.938,27.39,3.0616,7.0836,0.12797,0.69278,1.5474,0.77698,0.0072108,0.02639,0.048503,0.01728,0.11221,0.041133,0.049648,0.078842,-1
58.342,26.93,3.6032,7.9323,0.15063,0.50461,1.4109,0.72757,0.023361,0.0089373,0.046663,0.01773,0.12491,0.056602,0.051358,0.069991,-1
77.62,14.527,0.92333,2.3439,0.37418,0.54274,1.3245,0.72948,0.077648,0.16173,0.18366,0.14908,0.35804,0.30558,0.18172,0.19729,-1
57.826,26.341,4.0511,8.8261,0.16032,0.33041,1.3478,0.65818,0.01673,0.017828,0.058763,0.025279,0.13151,0.080979,0.062088,0.066307,-1
57.413,25.686,4.3314,9.6963,0.15829,0.26441,1.36,0.59718,0.0079047,0.033056,0.065233,0.030293,0.12297,0.090003,0.080556,0.063906,-1
57.112,25.044,4.4102,10.483,0.14876,0.32109,1.4229,0.59272,0.026946,0.018217,0.059706,0.031023,0.10865,0.079597,0.088494,0.05305,-1
56.913,24.5,4.288,11.137,0.13909,0.43446,1.4945,0.68615,0.019391,0.022212,0.049567,0.027971,0.10947,0.062992,0.074551,0.041986,-1
56.809,24.122,3.9898,11.621,0.1398,0.51533,1.5335,0.88525,0.0071221,0.028247,0.038525,0.019539,0.13038,0.053726,0.054029,0.053696,-1
56.811,23.953,3.5654,11.904,0.15997,0.51413,1.5201,1.1526,0.022884,0.008489,0.03358,0.013944,0.1491,0.054793,0.046995,0.090824,-1
56.917,24.014,3.0908,11.977,0.19746,0.44295,1.468,1.4138,0.016693,0.017246,0.04518,0.019355,0.14258,0.061706,0.053371,0.12259,-1
57.125,24.307,2.6494,11.849,0.23191,0.34988,1.4145,1.5789,0.010259,0.031316,0.064819,0.024359,0.11475,0.068449,0.062049,0.11891,-1
57.426,24.813,2.3042,11.527,0.23784,0.27763,1.394,1.5737,0.030753,0.012309,0.067953,0.021138,0.093907,0.069758,0.066367,0.085435,-1
57.797,25.483,2.077,11.01,0.2082,0.24033,1.4138,1.3771,0.021396,0.015605,0.050939,0.019955,0.10534,0.065449,0.062822,0.051882,-1
77.779,14.441,1.0611,2.4858,0.27472,0.38485,1.044,0.56872,0.06328,0.069691,0.26236,0.19565,0.45832,0.45328,0.24494,0.21335,-1
58.219,26.243,1.9525,10.298,0.16458,0.22943,1.4533,1.0469,0.0060153,0.02848,0.037436,0.025611,0.14123,0.06391,0.053398,0.037775,-1
58.687,26.999,1.9029,9.4014,0.13927,0.23325,1.4848,0.70973,0.021788,0.014439,0.040014,0.036025,0.16303,0.073347,0.050988,0.043759,-1
59.179,27.656,1.9115,8.3705,0.14374,0.24949,1.4962,0.50522,0.016196,0.019838,0.048201,0.047983,0.14335,0.087121,0.063006,0.062059,-1
59.685,28.126,1.9746,7.2888,0.15553,0.28184,1.4969,0.51226,0.0083602,0.02823,0.053671,0.047943,0.099058,0.087953,0.074018,0.079655,-1
60.192,28.344,2.0866,6.2667,0.14436,0.33011,1.5054,0.70583,0.029944,0.0094359,0.053992,0.032946,0.075147,0.072274,0.066645,0.084461,-1
60.693,28.267,2.2274,5.4223,0.11071,0.38694,1.532,0.97417,0.022358,0.014431,0.045288,0.019445,0.097271,0.059633,0.050962,0.077132,-1
61.179,27.881,2.3689,4.8693,0.093016,0.44431,1.5738,1.183,0.0056455,0.025372,0.036428,0.012854,0.14222,0.068567,0.050188,0.066142,-1
61.637,27.21,2.4935,4.7002,0.1297,0.50015,1.6215,1.2441,0.02173,0.0099566,0.044295,0.012235,0.16118,0.092147,0.067614,0.055076,-1
62.061,26.296,2.6027,4.9668,0.21192,0.55395,1.6657,1.149,0.017382,0.01784,0.063318,0.021031,0.13282,0.10768,0.086803,0.04564,-1
62.45,25.195,2.7076,5.6603,0.27999,0.59501,1.6942,0.95703,0.0083288,0.029986,0.069301,0.027191,0.085764,0.10375,0.09327,0.043548,-1
77.824,14.276,1.2689,2.7337,0.28101,0.37063,0.8041,0.42207,0.080895,0.14013,0.23736,0.11323,0.42154,0.53751,0.24871,0.24065,-1
62.799,23.961,2.8101,6.7054,0.27515,0.60022,1.6875,0.75412,0.028857,0.013376,0.055271,0.02154,0.066283,0.088366,0.08241,0.051404,-1
63.097,22.652,2.8969,7.9755,0.19842,0.55104,1.6268,0.61101,0.02256,0.017807,0.040358,0.020888,0.089115,0.076018,0.05976,0.065039,-1
63.35,21.316,2.9483,9.3155,0.11254,0.45593,1.5147,0.55846,0.0060376,0.027505,0.043035,0.030457,0.12426,0.074791,0.042415,0.080464,-1
63.563,20.008,2.9586,10.571,0.087056,0.35585,1.3915,0.58574,0.021147,0.013892,0.059203,0.032613,0.13227,0.083456,0.044598,0.092678,-1
63.757,18.794,2.9415,11.608,0.13444,0.3016,1.3247,0.65475,0.016269,0.023299,0.071055,0.024696,0.10625,0.095177,0.057483,0.090129,-1
63.945,17.75,2.9198,12.333,0.20308,0.32004,1.3717,0.72175,0.0072656,0.032796,0.068258,0.018105,0.074544,0.10418,0.061587,0.069034,-1
64.132,16.946,2.9065,12.696,0.22848,0.39566,1.5424,0.75857,0.030345,0.013496,0.052655,0.01452,0.067351,0.10856,0.058476,0.048976,-1
64.324,16.44,2.9041,12.7,0.19246,0.48166,1.7879,0.76549,0.024737,0.017323,0.036165,0.013012,0.087665,0.1065,0.066395,0.052445,-1
64.513,16.273,2.9169,12.395,0.13189,0.52954,2.0243,0.76618,0.0062261,0.026308,0.034959,0.016976,0.11197,0.095454,0.086248,0.072966,-1
64.668,16.465,2.956,11.856,0.095704,0.51595,2.1703,0.78551,0.020983,0.012914,0.048966,0.026,0.11578,0.079652,0.098409,0.084632,-1
77.841,14.042,1.5028,3.0421,0.37678,0.48295,0.71527,0.35427,0.067956,0.13961,0.16547,0.090463,0.30055,0.44176,0.20499,0.23195,-1
64.777,17.012,3.0291,11.161,0.0989,0.45144,2.1763,0.82599,0.015237,0.023598,0.058414,0.032753,0.097667,0.072359,0.092317,0.076187,-1
64.832,17.881,3.1216,10.364,0.11646,0.36994,2.0365,0.86344,0.0060915,0.031323,0.053196,0.028746,0.077947,0.084019,0.075156,0.057865,-1
64.829,19.011,3.1899,9.5007,0.11575,0.30723,1.7883,0.86809,0.029554,0.010119,0.046308,0.017619,0.076283,0.10957,0.055731,0.044693,-1
